reviews,cleaned_review,sentiment,sentiment_category,categories
"✅ Trip Verified |  I wouldn't recommend British Airways at all. I tried to call to customer service for 3 times in different days and time and I waited for more than 30 minutes on the phone! I ended hanging up. They are excusing themselves in the high volume of calls. I write an email an I am still waiting for 2 weeks!  Website is difficult to navigate. It is not easy really to have an invoice of proof of receipt or look for another service. They sent you online but you don't receive a PDF file. So if you need a proof of flight, you need to do screenshots. And, once the flight is flown, you have no access to that booking again to reprint any document or try to create a PDF. You need to contact with a customer service which I did it online, long waiting time, and had to wait more than a week to receive it. Expensive and poor, almost inexistent customer service and difficult to use their website. An airline that definitely wouldn't recommend. It is such a shame that in 2023 they are still in this position and sleeping when they have competitors around",   i wouldnt recommend british airways at all i tried to call to customer service for  times in different days and time and i waited for more than  minutes on the phone i ended hanging up they are excusing themselves in the high volume of calls i write an email an i am still waiting for  weeks  website is difficult to navigate it is not easy really to have an invoice of proof of receipt or look for another service they sent you online but you dont receive a pdf file so if you need a proof of flight you need to do screenshots and once the flight is flown you have no access to that booking again to reprint any document or try to create a pdf you need to contact with a customer service which i did it online long waiting time and had to wait more than a week to receive it expensive and poor almost inexistent customer service and difficult to use their website an airline that definitely wouldnt recommend it is such a shame that in  they are still in this position and sleeping when they have competitors around,-0.05761904761904762,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified |  Literally the worst flight of my life. After booking tickets together with my partner, we were then separated: ‘sorry, the flight is full.’ The flight then took off 45 minutes late - no apology. The trolley service took over two hours and they periodically skipped rows, and the response was flippant and rude: ‘whoops. Not sure how that happened. What do you want?’ Genuinely appalling from beginning to end. Might as well fly Easy Jet - at least they charge a price commensurate with the poor quality of service, not like BA",   literally the worst flight of my life after booking tickets together with my partner we were then separated ‘sorry the flight is full’ the flight then took off  minutes late  no apology the trolley service took over two hours and they periodically skipped rows and the response was flippant and rude ‘whoops not sure how that happened what do you want’ genuinely appalling from beginning to end might as well fly easy jet  at least they charge a price commensurate with the poor quality of service not like ba,-0.11805555555555554,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified | Lost 3 out of 4 checked bags. Denied wheelchair assistance at LHR for my wife and the staff forced us to change terminals by foot. Rude staff on BA297 from LHR to ORD on April 05, 2023: ignored multiple times when simply requested a cup of water. When walked up to them after a couple of attempts to request for water politely, the BA staff onboard yelled at my wife and asked her to be go back to seat. Horrible flight with disappointing staff. Customer service is terrible and online check-in never worked because BA never verified our COVID documents which were uploaded in advance, resulting me and my wife seated separately. I’ve lost respect for British Airways. Disgusted.",  lost  out of  checked bags denied wheelchair assistance at lhr for my wife and the staff forced us to change terminals by foot rude staff on ba from lhr to ord on april   ignored multiple times when simply requested a cup of water when walked up to them after a couple of attempts to request for water politely the ba staff onboard yelled at my wife and asked her to be go back to seat horrible flight with disappointing staff customer service is terrible and online checkin never worked because ba never verified our covid documents which were uploaded in advance resulting me and my wife seated separately i’ve lost respect for british airways disgusted,-0.42000000000000004,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Very poor service, very frustrating. Firstly my flight to LHR was cancelled on 16 Mar23, while I got a text message to inform me, the information desk was unable to confirm if was correct or scam. Once this was confirmed, I went to the counter to get my new boarding pass. At the counter they informed me that the coach will be leaving in 15mins for the hotel. We (me and other fellow travelers) waited for over 45mins, there was no one at the coach stand to guide us or answer any questions. The transfer hotel was 30 mins away from the airport. When we got to the hotel which is around 10:15pm the staff informed that dinner closes at 10:30. that was a rush. It appeared more of a Motel than an hotel. The room - was smelling of weed, being a non-smoker this was uncomfortable. Although I wanted to compromise and rest, when I went to wash my face, the tap on the sink came off in my hands, I panicked and asked the reception staff to change my room. After some discussion, they agreed to change it. I went to the alternate room, to my horror, it was occupied. I asked the staff to call a cab, and I left. ",   very poor service very frustrating firstly my flight to lhr was cancelled on  mar while i got a text message to inform me the information desk was unable to confirm if was correct or scam once this was confirmed i went to the counter to get my new boarding pass at the counter they informed me that the coach will be leaving in mins for the hotel we me and other fellow travelers waited for over mins there was no one at the coach stand to guide us or answer any questions the transfer hotel was  mins away from the airport when we got to the hotel which is around pm the staff informed that dinner closes at  that was a rush it appeared more of a motel than an hotel the room  was smelling of weed being a nonsmoker this was uncomfortable although i wanted to compromise and rest when i went to wash my face the tap on the sink came off in my hands i panicked and asked the reception staff to change my room after some discussion they agreed to change it i went to the alternate room to my horror it was occupied i asked the staff to call a cab and i left ,-0.07987603305785124,Negative,"['Customer Service', 'Facilities', 'Specific Service Issues']"
"Not Verified |  Generally poor. Sent to gate on time, sat maybe 30 minutes, was then announced as crew were not familiar with the A321 there would be a delay. Clearly nonsense and there was a retraction on board of this statement. Watched the crew walk through to the gate, my impression was they did not want to be there. Was given a miniscule amount of water, small bag of pretzels and then it was announced there would be a wait for any further cabin service as card processing machines were u/s. No further updates or sight of crew for next two hours, then attempted to charge us for even a glass of water. When I said this should be complimentary, girl said it was not her problem and walked away.",   generally poor sent to gate on time sat maybe  minutes was then announced as crew were not familiar with the a there would be a delay clearly nonsense and there was a retraction on board of this statement watched the crew walk through to the gate my impression was they did not want to be there was given a miniscule amount of water small bag of pretzels and then it was announced there would be a wait for any further cabin service as card processing machines were us no further updates or sight of crew for next two hours then attempted to charge us for even a glass of water when i said this should be complimentary girl said it was not her problem and walked away,-0.05468750000000001,Negative,['Specific Service Issues']
Not Verified |  Flew from London Heathrow to Marrakech. BA changed our pre paid seats at the last minute and even charged us to select other seats. Boarding was chaos. Staff were rude demanding selected passengers put their hand luggage in the hold. I had one small bag however they never demanded other passengers with 2/3 bags and some with hand luggage that was obviously too big. Flight was late taking off and the snack was a miserable tiny packet of cheese pretzels. This airline is going downhill rapidly.,   flew from london heathrow to marrakech ba changed our pre paid seats at the last minute and even charged us to select other seats boarding was chaos staff were rude demanding selected passengers put their hand luggage in the hold i had one small bag however they never demanded other passengers with  bags and some with hand luggage that was obviously too big flight was late taking off and the snack was a miserable tiny packet of cheese pretzels this airline is going downhill rapidly,-0.21000000000000002,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  We have flown repeatedly with British Airways and the One World alliance over the last few weeks. Every flight was delayed. Now we are back at the airport in Miami and have another massive delay so we will miss our connecting flight. Finally, our luggage arrived in Puerto Rico with a 3-day delay and we had to reschedule our round trip ... we haven't received any information about our luggage to this day, luckily we checked it ourselves at the airport and it was there. The last delayed flight meant the cabin crew that they too miss their connecting flights and we are on the same plane and they can't do anything.  Wir sind in den letzten Wochen immer wieder mit Britisch Airways und dem One World Zusammenschluss geflogen. Jeder Flug war verspätet. Nun sitzen wir wieder in Miami am Flughafen und haben schon wieder eine massive Verspätung sodass wir unseren Anschlussflug verpassen werden. Zuletzt ist auch unser Gepäck mit 3 Tagen Verspätung in Puerto Rico angekommen und wir mussten unseren Rundreise umplanen… wir haben bis heute noch keine Info über unser Gepäck erhalten, zum Glück haben wir selbst am Flughafen nachgesehen und es war da… Beim letzten verpspäteten Flug meinte die Kabinen Crew dass auch sie ihre Anschlussflüge verpassen und wir im selben Flugzeug sitzen und sie können nichts machen. ",   we have flown repeatedly with british airways and the one world alliance over the last few weeks every flight was delayed now we are back at the airport in miami and have another massive delay so we will miss our connecting flight finally our luggage arrived in puerto rico with a day delay and we had to reschedule our round trip  we havent received any information about our luggage to this day luckily we checked it ourselves at the airport and it was there the last delayed flight meant the cabin crew that they too miss their connecting flights and we are on the same plane and they cant do anything  wir sind in den letzten wochen immer wieder mit britisch airways und dem one world zusammenschluss geflogen jeder flug war verspätet nun sitzen wir wieder in miami am flughafen und haben schon wieder eine massive verspätung sodass wir unseren anschlussflug verpassen werden zuletzt ist auch unser gepäck mit  tagen verspätung in puerto rico angekommen und wir mussten unseren rundreise umplanen… wir haben bis heute noch keine info über unser gepäck erhalten zum glück haben wir selbst am flughafen nachgesehen und es war da… beim letzten verpspäteten flug meinte die kabinen crew dass auch sie ihre anschlussflüge verpassen und wir im selben flugzeug sitzen und sie können nichts machen ,-0.006060606060606064,Negative,['Specific Service Issues']
"✅ Trip Verified |  
The worst cabin experience ever: cramped seats, very low cost style and uncomfortable. Could suit for short flights but not for a 5 hours service. Catering is also a shame: 250ml of water + a chocolate bar for a 5 hours service. Will never fly BA again. ","   
the worst cabin experience ever cramped seats very low cost style and uncomfortable could suit for short flights but not for a  hours service catering is also a shame ml of water  a chocolate bar for a  hours service will never fly ba again ",-0.38,Negative,"['Facilities', 'Specific Service Issues']"
"✅ Trip Verified |  I tried to check in on line and was informed that this was not possible. I was given no reason for this. I telephoned BA customer service and must have wasted nearly 2 hours being given wrong phone numbers and incorrect information. Staff need customer training, better knowledge of their product, and some manners. BA customer service was virtually non existent. I will never fly with them again.",   i tried to check in on line and was informed that this was not possible i was given no reason for this i telephoned ba customer service and must have wasted nearly  hours being given wrong phone numbers and incorrect information staff need customer training better knowledge of their product and some manners ba customer service was virtually non existent i will never fly with them again,-0.08333333333333333,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
Not Verified |  This was literally one of the worst experiences. I haven’t been to an airport since. It began in Orlando flying back the flight plan system went down and we were stuck on the tarmac for 6 hours. Poor customer service and just ignored at times. Then missed my connecting flight and we were told not to leave the baggage area without our bags. Even though I booked through to Dublin. Another 4 hours I was told my bags were lost and to continue to the desk to book a flight. Another hour later I was handed a card with a number and told to ring it. I was cut off three times and told I wouldn’t be able to get home that day despite several flights being available. Just booked my own flight and had lost my suit and presents for Christmas and missed an engagement party.,   this was literally one of the worst experiences i haven’t been to an airport since it began in orlando flying back the flight plan system went down and we were stuck on the tarmac for  hours poor customer service and just ignored at times then missed my connecting flight and we were told not to leave the baggage area without our bags even though i booked through to dublin another  hours i was told my bags were lost and to continue to the desk to book a flight another hour later i was handed a card with a number and told to ring it i was cut off three times and told i wouldn’t be able to get home that day despite several flights being available just booked my own flight and had lost my suit and presents for christmas and missed an engagement party,-0.0061728395061728175,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified |  The usual shambolic unfolding that BA has now unfortunately been come to known for. We had a long weekend flight booked to Munich that was supposed to be departing on 9th February at 19:55. This happened to be our first flight with our newborn (3 month old) daughter. It turned out to be a horror show of incompetence. Just under 3hrs before scheduled departure, the original 9th February flight was cancelled. We received an email as we were boarding the Heathrow express. I’d booked a day of holiday off work for this trip. We ended up getting doing a round trip to Paddington instead. On the way back from the cancelled flight, both me and my wife tried calling BA. Despite one of us having silver membership (possibly the largest joke of a membership currently out there), I took us nearly 45 minutes to speak to someone who could help. I believe BA outsource their call centres and so you end up talking to people who are following a script. The result is that you might as well be speaking to an AI rather than a human. We often received the response similar to ‘computer says no’. If this is the service level for silver members I can’t imagine what a regular punter has to put up with. When the phone originally connected to a person, I had to wait 5 minutes as his computer booted up. - BA then proceeded to auto-book us onto a new flight for the next day but going to a different destination. Our original flight was to Munich and the auto-booked replacement flight was to Salzburg. When asking the robot at the BA call centre why they booked us on a replacement flight to a location 135km apart, they couldn’t understand my frustration.  Eventually, someone was able to book us onto a flight the following day at 17:00. Not ideal as I’d wasted a valuable day off work and the hotel wouldn’t refund us or move our booking, but at least we were going to Munich and not Salzburg. - The day of the new flight came round and, this time, we managed to get all the way to the check in desk. Upon arriving at the check in desk, we were told that our rebooked flight had just been cancelled 4 minutes earlier. No email. No text. No notification ever arrived from BA to tell us that the flight had been cancelled. Incomprehensible as to how this could have possibly happened. The check in person said I should get on the app to rebook. At this point, I didn’t know whether to explode with anger or cry. Luckily, another check in person had an ounce of sympathy and explained to the useless check in person that he could actually rebook us. We were booked onto another flight later that evening (19:55 - BA0958). Unfortunately, that meant 5hrs in the grotty lounge with a 3 month old baby. It appears that everyone now has access to a lounge and so there’s really no difference between the lounge and a hostel, other than you get free stuff in the former. This was not a pleasant experience. We did eventually arrive in Munich and, despite asking, didn’t get our push chair/stroller delivered to the front of the plane. The plane was a characteristically BA dumping ground - they used to give you sanitising wipes so you could clean your seat and tray table down but they seemed to have cut back on this service too. All in all, another shocking BA service. A lost day of holiday and not an an ounce of empathy/sympathy/understanding at all from any of the employees I interacted with.",   the usual shambolic unfolding that ba has now unfortunately been come to known for we had a long weekend flight booked to munich that was supposed to be departing on th february at  this happened to be our first flight with our newborn  month old daughter it turned out to be a horror show of incompetence just under hrs before scheduled departure the original th february flight was cancelled we received an email as we were boarding the heathrow express i’d booked a day of holiday off work for this trip we ended up getting doing a round trip to paddington instead on the way back from the cancelled flight both me and my wife tried calling ba despite one of us having silver membership possibly the largest joke of a membership currently out there i took us nearly  minutes to speak to someone who could help i believe ba outsource their call centres and so you end up talking to people who are following a script the result is that you might as well be speaking to an ai rather than a human we often received the response similar to ‘computer says no’ if this is the service level for silver members i can’t imagine what a regular punter has to put up with when the phone originally connected to a person i had to wait  minutes as his computer booted up  ba then proceeded to autobook us onto a new flight for the next day but going to a different destination our original flight was to munich and the autobooked replacement flight was to salzburg when asking the robot at the ba call centre why they booked us on a replacement flight to a location km apart they couldn’t understand my frustration  eventually someone was able to book us onto a flight the following day at  not ideal as i’d wasted a valuable day off work and the hotel wouldn’t refund us or move our booking but at least we were going to munich and not salzburg  the day of the new flight came round and this time we managed to get all the way to the check in desk upon arriving at the check in desk we were told that our rebooked flight had just been cancelled  minutes earlier no email no text no notification ever arrived from ba to tell us that the flight had been cancelled incomprehensible as to how this could have possibly happened the check in person said i should get on the app to rebook at this point i didn’t know whether to explode with anger or cry luckily another check in person had an ounce of sympathy and explained to the useless check in person that he could actually rebook us we were booked onto another flight later that evening   ba unfortunately that meant hrs in the grotty lounge with a  month old baby it appears that everyone now has access to a lounge and so there’s really no difference between the lounge and a hostel other than you get free stuff in the former this was not a pleasant experience we did eventually arrive in munich and despite asking didn’t get our push chairstroller delivered to the front of the plane the plane was a characteristically ba dumping ground  they used to give you sanitising wipes so you could clean your seat and tray table down but they seemed to have cut back on this service too all in all another shocking ba service a lost day of holiday and not an an ounce of empathysympathyunderstanding at all from any of the employees i interacted with,-0.045544332210998864,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
Not Verified |  Lost my case and took 6 weeks to locate it and still have not replied to me after 8 weeks. I had a business class flight scheduled on Dec 12 2022 … Manchester > Copenhagen -Bangkok and return flight Dec 27 2022 … Bangkok > Stockholm > Manchester. SAS Airlines left Manchester over an hour late due to the weather and air traffic control. When I arrived in Copenhagen to get the connecting flight for Bangkok we were 10 minutes too late and the flight had gone (half of the plane missed it).. SAS Airlines provided me with a new itinerary the same day being … Copenhagen (SAS) > London (BA) > Dubai (Emirates) > Bangkok. I returned from Copenhagen to London and the collected my boarding pass at BA. We were over 2 hours late leaving London due the weather and a passenger being asked to leave the flight. We arrived in Dubai late and was informed the flight had gone. Emirates then informed me that I had to speak with Thai Air to get another flight issued. I spent over an hour phoning Thai Air with nobody picking up the phone. I then spoke with Thai Air Dubai who informed me that they did not have any alternative flights and suggested that I buy a new ticket and then claim the funds back later. I paid £1279.43 for a Kuwait Airways flight out of Dubai > Kuwaiti > Bangkok. Whilst in Dubai I checked with Kuwait Airlines regards my baggage and they informed me that it had not arrived from London and they would locate it and forward to my Bangkok address the following day. My baggage never arrived despite me completing lost baggage forms. I arrived back home yesterday and was informed by BA that they have found my bag in London. ,   lost my case and took  weeks to locate it and still have not replied to me after  weeks i had a business class flight scheduled on dec   … manchester  copenhagen bangkok and return flight dec   … bangkok  stockholm  manchester sas airlines left manchester over an hour late due to the weather and air traffic control when i arrived in copenhagen to get the connecting flight for bangkok we were  minutes too late and the flight had gone half of the plane missed it sas airlines provided me with a new itinerary the same day being … copenhagen sas  london ba  dubai emirates  bangkok i returned from copenhagen to london and the collected my boarding pass at ba we were over  hours late leaving london due the weather and a passenger being asked to leave the flight we arrived in dubai late and was informed the flight had gone emirates then informed me that i had to speak with thai air to get another flight issued i spent over an hour phoning thai air with nobody picking up the phone i then spoke with thai air dubai who informed me that they did not have any alternative flights and suggested that i buy a new ticket and then claim the funds back later i paid £ for a kuwait airways flight out of dubai  kuwaiti  bangkok whilst in dubai i checked with kuwait airlines regards my baggage and they informed me that it had not arrived from london and they would locate it and forward to my bangkok address the following day my baggage never arrived despite me completing lost baggage forms i arrived back home yesterday and was informed by ba that they have found my bag in london ,-0.09024621212121212,Negative,"['Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Back in December my family and I as we were getting onto the plane were refused. Even though we had boarding passes and seats allocated and had booked 6 months in advance we were refused. It turns out that someone had not turned up to work and they couldn't let all the passengers on the plane. So quite randomly (not) 9 people were selected and turned away. We were selected as we had no check in luggage and it was easier to boot us off despite them not knowing my circumstances, if I had connecting flights in London etc. I sought compensation from BA (which I was told I could do) and what an absolute nightmare this process has been. They wouldn't acknowledge my complaint for my family until I had an authorisation letter from them saying I could act on their behalf. Even though, I booked and paid for the tickets. So, I uploaded the authorisation letter no less than 10 times. Every time they told me they received it and every time I followed it up they told me they hadn't. There was no other way except to post from Australia to the UK to some office. Eventually, it finally go through to them. I have now chased up the reimbursement four times. Each time they tell me it has been sent and to be patient. Today they tell me that they need to check my account details. So, again, I send them the same information that I have done before. AND I wait patiently for my reimbursement. I am convinced that their business model is for you to get so frustrated you just go away. Well, you know what I won't.",   back in december my family and i as we were getting onto the plane were refused even though we had boarding passes and seats allocated and had booked  months in advance we were refused it turns out that someone had not turned up to work and they couldnt let all the passengers on the plane so quite randomly not  people were selected and turned away we were selected as we had no check in luggage and it was easier to boot us off despite them not knowing my circumstances if i had connecting flights in london etc i sought compensation from ba which i was told i could do and what an absolute nightmare this process has been they wouldnt acknowledge my complaint for my family until i had an authorisation letter from them saying i could act on their behalf even though i booked and paid for the tickets so i uploaded the authorisation letter no less than  times every time they told me they received it and every time i followed it up they told me they hadnt there was no other way except to post from australia to the uk to some office eventually it finally go through to them i have now chased up the reimbursement four times each time they tell me it has been sent and to be patient today they tell me that they need to check my account details so again i send them the same information that i have done before and i wait patiently for my reimbursement i am convinced that their business model is for you to get so frustrated you just go away well you know what i wont,-0.0449074074074074,Negative,"['Facilities', 'Specific Service Issues']"
✅ Trip Verified |  Delayed just for a change. Poor communication. British Airways sells premium prices flight tickets and delivers no better than a low cost airline. Customer service is impossible to contact and it seems BA tries hard to hide any possible email communication address when it's available.,   delayed just for a change poor communication british airways sells premium prices flight tickets and delivers no better than a low cost airline customer service is impossible to contact and it seems ba tries hard to hide any possible email communication address when its available,-0.1453703703703704,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  My review relates to the appalling experiences I had with British Airways on 14th February 2023. I was due to travel to Madrid with British Airways and before setting off I heard on the radio that there were flight delays. I looked at the Heathrow Airport website and saw that my flight had been cancelled. As a result of the information on the website, I called British Airways and have 26 minutes on hold I found myself speaking to somebody in a call centre in South Africa. The person was hard to understand due to a heavy accent and he was incompetent and insisted that the flight was not cancelled. I made my way to Heathrow and sure enough the flight was indeed cancelled. The woman in question had the audacity to declare that the flight was cancelled and that “there are no facilities here at the airport to rebook you”. She refused to let me and about 12 other people join the queue for the clearly marked assistance desk. The same woman and one of her colleagues gave out a card with a telephone number and told one rather elderly gentleman to “go online to rebook your seat”. I am visually impaired and found the attitude of the BA employee to be appalling. I called the number on the card the employee gave me and was again in a long queue to a call centre. The person who picked up the phone kept me waiting 22 minutes and declared that the flight was not cancelled and that the airport “must be wrong”. He then in a flippant tone said he was just informed that the flight was indeed cancelled and that I would have to go and speak to IBERIA customer services in Heathrow to rebook! I took the elderly gentleman with me to IBERIA where the counter staff member rolled her eyes in disgust and said that it was nothing to do with IBERIA. I returned to BA and this time I joined the check-in line and told a check-in agent what had happened. The man in question booked me onto the next available flight within a matter of a few minutes. He gave me a £30 voucher as a form of compensation but said he could not add my frequent flyer number with a partner airline. The voucher proved useless I am afraid as various shops in the predepature area refused to accept it and although I was told I could use it after clearing security none of the shops would accept it. Once aboard my new flight the service was minimal. Other than a tiny bottle of water and a packet of pretzels nothing else was available. This was a full flight as so many people had been transferred from the cancelled flight. BA Cabin crew announced that any additional items other than the small bottle of water and pretzels had to be ordered via their skyshop.",   my review relates to the appalling experiences i had with british airways on th february  i was due to travel to madrid with british airways and before setting off i heard on the radio that there were flight delays i looked at the heathrow airport website and saw that my flight had been cancelled as a result of the information on the website i called british airways and have  minutes on hold i found myself speaking to somebody in a call centre in south africa the person was hard to understand due to a heavy accent and he was incompetent and insisted that the flight was not cancelled i made my way to heathrow and sure enough the flight was indeed cancelled the woman in question had the audacity to declare that the flight was cancelled and that “there are no facilities here at the airport to rebook you” she refused to let me and about  other people join the queue for the clearly marked assistance desk the same woman and one of her colleagues gave out a card with a telephone number and told one rather elderly gentleman to “go online to rebook your seat” i am visually impaired and found the attitude of the ba employee to be appalling i called the number on the card the employee gave me and was again in a long queue to a call centre the person who picked up the phone kept me waiting  minutes and declared that the flight was not cancelled and that the airport “must be wrong” he then in a flippant tone said he was just informed that the flight was indeed cancelled and that i would have to go and speak to iberia customer services in heathrow to rebook i took the elderly gentleman with me to iberia where the counter staff member rolled her eyes in disgust and said that it was nothing to do with iberia i returned to ba and this time i joined the checkin line and told a checkin agent what had happened the man in question booked me onto the next available flight within a matter of a few minutes he gave me a £ voucher as a form of compensation but said he could not add my frequent flyer number with a partner airline the voucher proved useless i am afraid as various shops in the predepature area refused to accept it and although i was told i could use it after clearing security none of the shops would accept it once aboard my new flight the service was minimal other than a tiny bottle of water and a packet of pretzels nothing else was available this was a full flight as so many people had been transferred from the cancelled flight ba cabin crew announced that any additional items other than the small bottle of water and pretzels had to be ordered via their skyshop,-0.04229437229437229,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Outward journey BA245 London to Buenos Aires Club World 10 January 2023. Our experience was poor from beginning to end. Although we had reserved seats 11F and 12J, another passenger was occupying 11F and crew made no attempt to address the problem. Eventually, I persuaded the passenger to move and occupy her designated seat 11D. We boarded punctually but were not offered drinks. When I asked for a drink, the crew member said it was too late and blamed the seating problem. The same crew member then began taking orders for dinner but did not write them all down and gave up after a few minutes for the safety briefing. She asked us to repeat our orders later. The hot flannels smelled musty and felt old and ragged.  One of the crew wondered aloud whether my companion and I were related.  My soup was cold, I was told it was served from flasks. Was that an explanation or an excuse? My coffee was weak and tasted like instant granules. My companion was initially served no bread roll with dinner. The breakfast menu stated a 'selection of rolls/pastries' but there was no choice and my companion was given a dried fruit pastry, where he would have chosen a bread roll.  Although we had not previously asked for or been offered any other than those supplied at the seat, small bottles of water ran out. Return journey BA244 Buenos Aires to London Heathrow World Traveller Plus 26 January 2023 was a huge contrast, from the warm welcome on boarding to crew’s professionalism throughout. It’s a poor reflection on Club World service that our experience in World Traveller Plus was so much better and kinder. Weighed against the advantages of a flat bed, the considerable price difference was not worth paying for the catalogue of errors and inconveniences outlined above.",   outward journey ba london to buenos aires club world  january  our experience was poor from beginning to end although we had reserved seats f and j another passenger was occupying f and crew made no attempt to address the problem eventually i persuaded the passenger to move and occupy her designated seat d we boarded punctually but were not offered drinks when i asked for a drink the crew member said it was too late and blamed the seating problem the same crew member then began taking orders for dinner but did not write them all down and gave up after a few minutes for the safety briefing she asked us to repeat our orders later the hot flannels smelled musty and felt old and ragged  one of the crew wondered aloud whether my companion and i were related  my soup was cold i was told it was served from flasks was that an explanation or an excuse my coffee was weak and tasted like instant granules my companion was initially served no bread roll with dinner the breakfast menu stated a selection of rollspastries but there was no choice and my companion was given a dried fruit pastry where he would have chosen a bread roll  although we had not previously asked for or been offered any other than those supplied at the seat small bottles of water ran out return journey ba buenos aires to london heathrow world traveller plus  january  was a huge contrast from the warm welcome on boarding to crew’s professionalism throughout it’s a poor reflection on club world service that our experience in world traveller plus was so much better and kinder weighed against the advantages of a flat bed the considerable price difference was not worth paying for the catalogue of errors and inconveniences outlined above,-0.014711934156378604,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  This flight was one of the worst I have ever had in my life. I wanted to pamper myself, so I bought business class. I was looking forward to my new experience. I will not mention the chaos of changing gates several times, as these things may happen. What surprised me was the lack of attention to passengers. The flight was delayed by almost 3 hours. Even though staff offered vouchers, we had no idea where to get them, and we were told that we only had about 10 minutes to use them because boarding had already begun. Firstly, I did not see anyone with the voucher, and secondly, even if we got it, we were not able to use it. When I finally got to the airport, there was another waiting for about 30 minutes after cross check. Meantime, we were told that due to problems, they did not load any food, so the flight will be without any food on board. The only food offered and given to everyone on the plane was a small bag of nuts. As a business class passenger, I was offered drinks only. All in all, my business class contained 3 small glasses of juice.   I received no apology or compensation from the company at all. It was a disgraceful and cheap service for a very expensive price. ",   this flight was one of the worst i have ever had in my life i wanted to pamper myself so i bought business class i was looking forward to my new experience i will not mention the chaos of changing gates several times as these things may happen what surprised me was the lack of attention to passengers the flight was delayed by almost  hours even though staff offered vouchers we had no idea where to get them and we were told that we only had about  minutes to use them because boarding had already begun firstly i did not see anyone with the voucher and secondly even if we got it we were not able to use it when i finally got to the airport there was another waiting for about  minutes after cross check meantime we were told that due to problems they did not load any food so the flight will be without any food on board the only food offered and given to everyone on the plane was a small bag of nuts as a business class passenger i was offered drinks only all in all my business class contained  small glasses of juice   i received no apology or compensation from the company at all it was a disgraceful and cheap service for a very expensive price ,-0.0963903743315508,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified |  Flew ATL to LHR 8th Jan 2023. Was unlucky enough to be on board a 23 year old 777. Refit gave it a decent IFE screen and the seat looked decent. Although combine the IFE with the cheap and nasty earbuds, and any movie can be ruined. Headrest was great, just a pity little padding is used on the seat as my Wife and I were very uncomfortable. The leg room in general is poor, especially when passengers keep their seat reclined from start to finish. Zero room. Aircraft was tired. Rubber spacers falling out, silicone sealer falling apart in the toilets. Toilet seats old, stained. Rubber on arm rest was hanging off. No post take off drinks/snacks offered.  Meal was sent out after a couple of hours. Was poor. Chicken cubes that reminded me of dog food, mashed potatoes that were purified within an inch of their life. Stale rock hard roll, salad which was rice and carrots?! Dried crackers with no cheese. Kids meal was just as sad. Tiny leaf salad with enough dressing to refloat a shipwreck. Coffee creamer was given with the kids meal? Snack was decent for the adults, bagel with cheese and egg. Hot and tasty. Kids snack was a green wrap with spinach and onions in it.  Very very poor. Mix the food, BA service with a grunt, being crammed into a seat for 7 hours, landing at a remote stand and enduring a bus to the terminal and BA in my opinion, is terrible. This flight was so disappointing. Other than one great member of cabin crew, everything else was just average.",   flew atl to lhr th jan  was unlucky enough to be on board a  year old  refit gave it a decent ife screen and the seat looked decent although combine the ife with the cheap and nasty earbuds and any movie can be ruined headrest was great just a pity little padding is used on the seat as my wife and i were very uncomfortable the leg room in general is poor especially when passengers keep their seat reclined from start to finish zero room aircraft was tired rubber spacers falling out silicone sealer falling apart in the toilets toilet seats old stained rubber on arm rest was hanging off no post take off drinkssnacks offered  meal was sent out after a couple of hours was poor chicken cubes that reminded me of dog food mashed potatoes that were purified within an inch of their life stale rock hard roll salad which was rice and carrots dried crackers with no cheese kids meal was just as sad tiny leaf salad with enough dressing to refloat a shipwreck coffee creamer was given with the kids meal snack was decent for the adults bagel with cheese and egg hot and tasty kids snack was a green wrap with spinach and onions in it  very very poor mix the food ba service with a grunt being crammed into a seat for  hours landing at a remote stand and enduring a bus to the terminal and ba in my opinion is terrible this flight was so disappointing other than one great member of cabin crew everything else was just average,-0.14580882352941177,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
