reviews,cleaned_review,sentiment,sentiment_category,categories
"✅ Trip Verified |  The incoming and outgoing flight was delayed because French Air Traffic Controllers were on strike so we were routed over Germany, and not BA's fault. O arrival the pilot announced we could not pull onto the stand as no ground crew had showed up to turn on the automatic last metre guidance. It took around 40 minutes to find someone. Then when that was done there was a further delay as there were no ground staff to operate the skybridge. All told we were trapped on the plane for over an hour within metres of our gate. Total disruption, wasted time. Absolutely no excuse for this.",   the incoming and outgoing flight was delayed because french air traffic controllers were on strike so we were routed over germany and not bas fault o arrival the pilot announced we could not pull onto the stand as no ground crew had showed up to turn on the automatic last metre guidance it took around  minutes to find someone then when that was done there was a further delay as there were no ground staff to operate the skybridge all told we were trapped on the plane for over an hour within metres of our gate total disruption wasted time absolutely no excuse for this,-0.05357142857142857,Negative,['Customer Service']
✅ Trip Verified |  Delayed just for a change. Poor communication. British Airways sells premium prices flight tickets and delivers no better than a low cost airline. Customer service is impossible to contact and it seems BA tries hard to hide any possible email communication address when it's available.,   delayed just for a change poor communication british airways sells premium prices flight tickets and delivers no better than a low cost airline customer service is impossible to contact and it seems ba tries hard to hide any possible email communication address when its available,-0.1453703703703704,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  My review relates to the appalling experiences I had with British Airways on 14th February 2023. I was due to travel to Madrid with British Airways and before setting off I heard on the radio that there were flight delays. I looked at the Heathrow Airport website and saw that my flight had been cancelled. As a result of the information on the website, I called British Airways and have 26 minutes on hold I found myself speaking to somebody in a call centre in South Africa. The person was hard to understand due to a heavy accent and he was incompetent and insisted that the flight was not cancelled. I made my way to Heathrow and sure enough the flight was indeed cancelled. The woman in question had the audacity to declare that the flight was cancelled and that “there are no facilities here at the airport to rebook you”. She refused to let me and about 12 other people join the queue for the clearly marked assistance desk. The same woman and one of her colleagues gave out a card with a telephone number and told one rather elderly gentleman to “go online to rebook your seat”. I am visually impaired and found the attitude of the BA employee to be appalling. I called the number on the card the employee gave me and was again in a long queue to a call centre. The person who picked up the phone kept me waiting 22 minutes and declared that the flight was not cancelled and that the airport “must be wrong”. He then in a flippant tone said he was just informed that the flight was indeed cancelled and that I would have to go and speak to IBERIA customer services in Heathrow to rebook! I took the elderly gentleman with me to IBERIA where the counter staff member rolled her eyes in disgust and said that it was nothing to do with IBERIA. I returned to BA and this time I joined the check-in line and told a check-in agent what had happened. The man in question booked me onto the next available flight within a matter of a few minutes. He gave me a £30 voucher as a form of compensation but said he could not add my frequent flyer number with a partner airline. The voucher proved useless I am afraid as various shops in the predepature area refused to accept it and although I was told I could use it after clearing security none of the shops would accept it. Once aboard my new flight the service was minimal. Other than a tiny bottle of water and a packet of pretzels nothing else was available. This was a full flight as so many people had been transferred from the cancelled flight. BA Cabin crew announced that any additional items other than the small bottle of water and pretzels had to be ordered via their skyshop.",   my review relates to the appalling experiences i had with british airways on th february  i was due to travel to madrid with british airways and before setting off i heard on the radio that there were flight delays i looked at the heathrow airport website and saw that my flight had been cancelled as a result of the information on the website i called british airways and have  minutes on hold i found myself speaking to somebody in a call centre in south africa the person was hard to understand due to a heavy accent and he was incompetent and insisted that the flight was not cancelled i made my way to heathrow and sure enough the flight was indeed cancelled the woman in question had the audacity to declare that the flight was cancelled and that “there are no facilities here at the airport to rebook you” she refused to let me and about  other people join the queue for the clearly marked assistance desk the same woman and one of her colleagues gave out a card with a telephone number and told one rather elderly gentleman to “go online to rebook your seat” i am visually impaired and found the attitude of the ba employee to be appalling i called the number on the card the employee gave me and was again in a long queue to a call centre the person who picked up the phone kept me waiting  minutes and declared that the flight was not cancelled and that the airport “must be wrong” he then in a flippant tone said he was just informed that the flight was indeed cancelled and that i would have to go and speak to iberia customer services in heathrow to rebook i took the elderly gentleman with me to iberia where the counter staff member rolled her eyes in disgust and said that it was nothing to do with iberia i returned to ba and this time i joined the checkin line and told a checkin agent what had happened the man in question booked me onto the next available flight within a matter of a few minutes he gave me a £ voucher as a form of compensation but said he could not add my frequent flyer number with a partner airline the voucher proved useless i am afraid as various shops in the predepature area refused to accept it and although i was told i could use it after clearing security none of the shops would accept it once aboard my new flight the service was minimal other than a tiny bottle of water and a packet of pretzels nothing else was available this was a full flight as so many people had been transferred from the cancelled flight ba cabin crew announced that any additional items other than the small bottle of water and pretzels had to be ordered via their skyshop,-0.04229437229437229,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  This flight was one of the worst I have ever had in my life. I wanted to pamper myself, so I bought business class. I was looking forward to my new experience. I will not mention the chaos of changing gates several times, as these things may happen. What surprised me was the lack of attention to passengers. The flight was delayed by almost 3 hours. Even though staff offered vouchers, we had no idea where to get them, and we were told that we only had about 10 minutes to use them because boarding had already begun. Firstly, I did not see anyone with the voucher, and secondly, even if we got it, we were not able to use it. When I finally got to the airport, there was another waiting for about 30 minutes after cross check. Meantime, we were told that due to problems, they did not load any food, so the flight will be without any food on board. The only food offered and given to everyone on the plane was a small bag of nuts. As a business class passenger, I was offered drinks only. All in all, my business class contained 3 small glasses of juice.   I received no apology or compensation from the company at all. It was a disgraceful and cheap service for a very expensive price. ",   this flight was one of the worst i have ever had in my life i wanted to pamper myself so i bought business class i was looking forward to my new experience i will not mention the chaos of changing gates several times as these things may happen what surprised me was the lack of attention to passengers the flight was delayed by almost  hours even though staff offered vouchers we had no idea where to get them and we were told that we only had about  minutes to use them because boarding had already begun firstly i did not see anyone with the voucher and secondly even if we got it we were not able to use it when i finally got to the airport there was another waiting for about  minutes after cross check meantime we were told that due to problems they did not load any food so the flight will be without any food on board the only food offered and given to everyone on the plane was a small bag of nuts as a business class passenger i was offered drinks only all in all my business class contained  small glasses of juice   i received no apology or compensation from the company at all it was a disgraceful and cheap service for a very expensive price ,-0.0963903743315508,Negative,"['Customer Service', 'Specific Service Issues']"
"Not Verified | The staff are friendly. The plane was cold, we were shivering, they gave light blankets but they were not enough. Meals were basic. Entertainment was basic. Luggage is delayed, today is day 6 and BA staff over the phone say ""call after 72 hours"". Tracking system is very vague, had to extract information from staff that they arrived to Vancouver on Jan 2nd. I offered to collect baggage but very vague answer ""call the Airport"", asked her for BA phone number at YVR but she said ""we don't have a phone number for you to call, call the main Airport"". Their policy states you can make a claim only after 21 days.",  the staff are friendly the plane was cold we were shivering they gave light blankets but they were not enough meals were basic entertainment was basic luggage is delayed today is day  and ba staff over the phone say call after  hours tracking system is very vague had to extract information from staff that they arrived to vancouver on jan nd i offered to collect baggage but very vague answer call the airport asked her for ba phone number at yvr but she said we dont have a phone number for you to call call the main airport their policy states you can make a claim only after  days,-0.09583333333333334,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified | Probably the worst business class experience I've ever had on an airline. Just a few of the issues: Required to purchase seats on international (Club World) business class. This was not made known during the ticket purchase process and cost me an additional $600 on a single leg (LHR-LAX) for a family of four. Given the very strange business class seating layout on BA A380s, leaving the seat selection to change could have been disastrous for my family. Ridiculously long boarding times on even small aircraft. On my VIE-LHR leg, the boarding time for the A320 was over 50 minutes long, leading to a delayed departure. There was no urgency on the part of staff to speed up the boarding times. Severe overcrowding in the boarding area in satellite C of terminal 5 at Heathrow. Boarding staff would not allow passengers to enter the roped off queue area before boarding (I have no idea why not) and so crowding was extreme. The overall boarding area was far too small for an A380, and I believe this satellite was designed and built after the first A380s were delivered. Online check-in in advance of flights appears to be completely broken. I was urged repeatedly (on the BA website, and via email and text) to ""upload my COVID documents"" even though, at the end of 2022, there are no COVID documents required for travel. After I filled in basic contact information on the website - and did not upload any ""COVID documentation"" - I was informed (several hours later) that my ""COVID documents have been verified"". I then received another text message urging me to ""upload my COVID documentation"". On the VIE-LHR leg, the shop.ba.com page that one is directed to after attempting to connect to wifi on the plane indicated ridiculously incorrect remaining flight times - over six hours, and then four hours just before landing. BA lounges for Club Europe and Club World at Heathrow are often seriously overcrowded. Furniture and carpeting and other finishes in the clubs are worn or dirty. That said, the food in the lounges was of pretty good quality. The food quality in BA lounges at Heathrow may be the only redeeming thing about this airline. Onboard, food and beverage service was far below average for international business class. Terrible, one might say. On the LHR-LAX leg, there was no pre-meal beverage service and there were NO mid-flight beverage services at all. Unlike most business class offerings on other airlines, there was no taking a meal order by flight attendants at the beginning of the flight. Meals were brought out haphazardly shortly after take off, with the ""chicken or fish?"" type of meal selection similar to economy class. There was no coffee or tea service after meals. Food quality was poor, with the pre-landing snack of a ""ploughman's lunch"" being downright disgusting. . There was no beverage or bar set-up in the galley areas - beverages available to passengers during the flight - as is standard on most international business class offerings. Even bottles of water seemed be hidden away, requiring one to ask the flight attendants for water. I won't comment on the bizarre seating layout on the A380, as others have rightly panned the awkwardness and extremely poor design of the seating. The seats are not 6' 2"" long as stated on the BA website, and I found the seats too short for my 6' 2"" height. The ""Priority"" luggage tags were not followed in the baggage delivery.",  probably the worst business class experience ive ever had on an airline just a few of the issues required to purchase seats on international club world business class this was not made known during the ticket purchase process and cost me an additional  on a single leg lhrlax for a family of four given the very strange business class seating layout on ba as leaving the seat selection to change could have been disastrous for my family ridiculously long boarding times on even small aircraft on my vielhr leg the boarding time for the a was over  minutes long leading to a delayed departure there was no urgency on the part of staff to speed up the boarding times severe overcrowding in the boarding area in satellite c of terminal  at heathrow boarding staff would not allow passengers to enter the roped off queue area before boarding i have no idea why not and so crowding was extreme the overall boarding area was far too small for an a and i believe this satellite was designed and built after the first as were delivered online checkin in advance of flights appears to be completely broken i was urged repeatedly on the ba website and via email and text to upload my covid documents even though at the end of  there are no covid documents required for travel after i filled in basic contact information on the website  and did not upload any covid documentation  i was informed several hours later that my covid documents have been verified i then received another text message urging me to upload my covid documentation on the vielhr leg the shopbacom page that one is directed to after attempting to connect to wifi on the plane indicated ridiculously incorrect remaining flight times  over six hours and then four hours just before landing ba lounges for club europe and club world at heathrow are often seriously overcrowded furniture and carpeting and other finishes in the clubs are worn or dirty that said the food in the lounges was of pretty good quality the food quality in ba lounges at heathrow may be the only redeeming thing about this airline onboard food and beverage service was far below average for international business class terrible one might say on the lhrlax leg there was no premeal beverage service and there were no midflight beverage services at all unlike most business class offerings on other airlines there was no taking a meal order by flight attendants at the beginning of the flight meals were brought out haphazardly shortly after take off with the chicken or fish type of meal selection similar to economy class there was no coffee or tea service after meals food quality was poor with the prelanding snack of a ploughmans lunch being downright disgusting  there was no beverage or bar setup in the galley areas  beverages available to passengers during the flight  as is standard on most international business class offerings even bottles of water seemed be hidden away requiring one to ask the flight attendants for water i wont comment on the bizarre seating layout on the a as others have rightly panned the awkwardness and extremely poor design of the seating the seats are not   long as stated on the ba website and i found the seats too short for my   height the priority luggage tags were not followed in the baggage delivery,-0.08300099206349205,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | Definitely not recommended, especially for business class. The seats are ridiculous and small, the food is mediocre if that, and good luck with the internet even if you pay for full internet for the entire flight. The service however has been great. My attendant saved me from crying. I don’t know who designed this aircraft but in this expensive business class, in order to move out of you middle seat to go to the bathroom you must rudely climb over the person’s legs sitting in the aisle seat. Your seat is like an enclosed tiny cubicle with no storage space. I’ve unfortunately traveled British Airways business class at least 4 times within the last 4 months. Never again unless there is no other choice. By the way, the business class lounge south at Heathrow is a cattle pen.",  definitely not recommended especially for business class the seats are ridiculous and small the food is mediocre if that and good luck with the internet even if you pay for full internet for the entire flight the service however has been great my attendant saved me from crying i don’t know who designed this aircraft but in this expensive business class in order to move out of you middle seat to go to the bathroom you must rudely climb over the person’s legs sitting in the aisle seat your seat is like an enclosed tiny cubicle with no storage space i’ve unfortunately traveled british airways business class at least  times within the last  months never again unless there is no other choice by the way the business class lounge south at heathrow is a cattle pen,-0.03854166666666666,Negative,"['Customer Service', 'Facilities', 'Technology', 'Specific Service Issues']"
"Not Verified |  When will BA update their Business class cabin - 8 across on a 777. It is not so much travelling facing backwards as it were, but the cabin staff having to pass food trays across the front of passengers paying business class fares! As for having to pay to reserve a specific seat - an antiquated idea. The cabin staff were fine, food acceptable, check-in OK and Business lounge (breakfast) acceptable. The lack of space in the seating area, small screen and disfunctional entertainment equipment disappointing. Having to step over the reclining passengers feet is not attractive. ",   when will ba update their business class cabin   across on a  it is not so much travelling facing backwards as it were but the cabin staff having to pass food trays across the front of passengers paying business class fares as for having to pay to reserve a specific seat  an antiquated idea the cabin staff were fine food acceptable checkin ok and business lounge breakfast acceptable the lack of space in the seating area small screen and disfunctional entertainment equipment disappointing having to step over the reclining passengers feet is not attractive ,-0.019047619047619042,Negative,"['Customer Service', 'Facilities']"
"Not Verified |  BA cancelled my flight home, the last flight of the day into Heathrow, and tried to push me onto another flight to London City 3 hours later! My car was at Heathrow. I didn't want to try and cross London late at night on public transport with luggage, especially as there were rail strikes announced around that time. I had to book a flight home with Lufthansa which cost €500 for an economy seat, but at least it got me home to Heathrow (all be it another terminal) on the Friday night so I could get home to family. I still have had no news on a refund of the €500 2 months on. It's such a shame, flying BA used to be such a pleasurable experience. BA have cancelled or moved one leg of every journey we've booked this year. We are regrettably have to use other airlines now which have much better reliability and customer service.",   ba cancelled my flight home the last flight of the day into heathrow and tried to push me onto another flight to london city  hours later my car was at heathrow i didnt want to try and cross london late at night on public transport with luggage especially as there were rail strikes announced around that time i had to book a flight home with lufthansa which cost € for an economy seat but at least it got me home to heathrow all be it another terminal on the friday night so i could get home to family i still have had no news on a refund of the €  months on its such a shame flying ba used to be such a pleasurable experience ba have cancelled or moved one leg of every journey weve booked this year we are regrettably have to use other airlines now which have much better reliability and customer service,-0.02045454545454545,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | Turned up 3.5 hours in advance, Terminal 5 at London Heathrow was already carnage, 100s of people trying to check in, only 5 desks manned. Long queues at security due to only 4 lines open. People stressed, pushing, shouting, and flight delayed by 2 hours, according to pilot delay due to suitcases all needing to be loaded. Missed connecting flight in Doha, 12 hours wait til next one. Received a voucher, approx £6 for the whole day. Arrived 1 day later, my suitcase didn’t arrive with me. Filed a claim at the desk, for 5 days no update, no information, no offer of compensation and no solution offer. I now have a spoilt holiday, many personal belongings are gone, xmas gifts missing, extensive expenses I don’t know if I will be reimbursed. Beware with BA, expect low level or zero customer service, old planes, and zero help if anything goes wrong or missing. I will personally avoid BA in future at all costs.",  turned up  hours in advance terminal  at london heathrow was already carnage s of people trying to check in only  desks manned long queues at security due to only  lines open people stressed pushing shouting and flight delayed by  hours according to pilot delay due to suitcases all needing to be loaded missed connecting flight in doha  hours wait til next one received a voucher approx £ for the whole day arrived  day later my suitcase didn’t arrive with me filed a claim at the desk for  days no update no information no offer of compensation and no solution offer i now have a spoilt holiday many personal belongings are gone xmas gifts missing extensive expenses i don’t know if i will be reimbursed beware with ba expect low level or zero customer service old planes and zero help if anything goes wrong or missing i will personally avoid ba in future at all costs,-0.021052631578947368,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | Extremely sub-par service. Highlights: No online meal selection. Staff pretty much dropped off whatever meal they had and were very rude if a passenger wanted it changed. Last meal was delayed to the last 40 minutes of flight. Plates were literally grabbed away. I had to hand over my unfinished plate that the staff again dropped on me. No apology. No offer of a napkin. I had to scrounge for a piece of paper to clean my jacket. None of the passengers were told to straighten up their seats before meal. Because the seat before me was so tilted, I could barely keep the plate on the tray without things slipping off. Staff walked down with some water and biscuits. This got exhausted just before she got to me. She just looked at me and walked away. Nothing further was offered.",  extremely subpar service highlights no online meal selection staff pretty much dropped off whatever meal they had and were very rude if a passenger wanted it changed last meal was delayed to the last  minutes of flight plates were literally grabbed away i had to hand over my unfinished plate that the staff again dropped on me no apology no offer of a napkin i had to scrounge for a piece of paper to clean my jacket none of the passengers were told to straighten up their seats before meal because the seat before me was so tilted i could barely keep the plate on the tray without things slipping off staff walked down with some water and biscuits this got exhausted just before she got to me she just looked at me and walked away nothing further was offered,-0.025324074074074072,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  British Airways is late, their website is atrocious, and they wouldn't let me check-in until 24 hours before the flight. I have been trying for 6 hours to check in through their website, and/or find a real person to speak with. Customer service had such a thick accent I didn't think they were speaking English. ",   british airways is late their website is atrocious and they wouldnt let me checkin until  hours before the flight i have been trying for  hours to check in through their website andor find a real person to speak with customer service had such a thick accent i didnt think they were speaking english ,-0.15714285714285717,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
✅ Trip Verified |  London to Gibraltar on 25th October 2022. I booked my flight several months ahead of travel and was rather disappointed by the experience.  BA attempt to nickle and dime the customers with outrageous seat selection prices. Offering of a very small bottle of water and a nutribar as a breakfast and one gains the impression of where BA aim to be positioned at of late. The A320 has was no inflight entertainment or a route map. The staff disappeared for most of the flight. The flight was punctual but I felt cheated and under whelmed by the experience. ,   london to gibraltar on th october  i booked my flight several months ahead of travel and was rather disappointed by the experience  ba attempt to nickle and dime the customers with outrageous seat selection prices offering of a very small bottle of water and a nutribar as a breakfast and one gains the impression of where ba aim to be positioned at of late the a has was no inflight entertainment or a route map the staff disappeared for most of the flight the flight was punctual but i felt cheated and under whelmed by the experience ,-0.3125,Negative,"['Customer Service', 'Facilities', 'Signage and Navigation']"
"✅ Trip Verified |  We boarded our flight at Edinburgh to London for our connecting flight to San Francisco on 4th October, there were a lot of Americas heading back to America from Scotland because of the Open Golf at St Andrews. The woman at the counter was rude, I was actually embarrassed to be British at the time. Shouting, snapping at people and just had a real horrible way about her. On the flight from London to San Francisco, prior to the 24 hour check in, I spent £150+ to reserve two seats for our once in a life time holiday to America. Once we boarded, it was evident that the seat I was sitting in was broken. The recliner button was not working and had been pushed into the frame of the arm rest. I asked the flight attendant at the time of there was anything that could be done, but not only was she also rude, but seemed uninterested in that fact that I was going to have to sit for 11 hours on a flight with a seat that wouldn't recline. I eventually got the flight to state that she would report the fault, only to find out that multiple other seats on the economy seating area were also broken. Attitude with British Airways staff has been absolutely horrendous. So, after getting off the flight, I decided to make a complaint to British Airways. Bearing in mind that I had paid £150+ for the privilege of picking a seat. I asked for a refund for the cost of the booking of the seat prior to the 24 hour check in, only to be told no, they don't do refunds. I paid for a product that was broken, met with nothing but rude staff, and they are telling me they can't refund the cost of booking the seat? 4 emails to the customer team and they are still refusing, they are also refusing to tell me whether or not that the fault was reported prior to me sitting in that seat. All they have now offered me is a £50 BA voucher, which I declined on the basis that if they picked my seats (for example I hadn't payed for the seats prior to the 24 hour check in) then a £50 voucher would be ok, but not when I have spent my own money to select a seat that was broken. After all my experiences with BA, I will not be using them again. Very rude and unhelpful staff and I will chose another carrier in the future, im actually ashamed that BA treats people the way they do when they are a national airline for Great Britain.",   we boarded our flight at edinburgh to london for our connecting flight to san francisco on th october there were a lot of americas heading back to america from scotland because of the open golf at st andrews the woman at the counter was rude i was actually embarrassed to be british at the time shouting snapping at people and just had a real horrible way about her on the flight from london to san francisco prior to the  hour check in i spent £ to reserve two seats for our once in a life time holiday to america once we boarded it was evident that the seat i was sitting in was broken the recliner button was not working and had been pushed into the frame of the arm rest i asked the flight attendant at the time of there was anything that could be done but not only was she also rude but seemed uninterested in that fact that i was going to have to sit for  hours on a flight with a seat that wouldnt recline i eventually got the flight to state that she would report the fault only to find out that multiple other seats on the economy seating area were also broken attitude with british airways staff has been absolutely horrendous so after getting off the flight i decided to make a complaint to british airways bearing in mind that i had paid £ for the privilege of picking a seat i asked for a refund for the cost of the booking of the seat prior to the  hour check in only to be told no they dont do refunds i paid for a product that was broken met with nothing but rude staff and they are telling me they cant refund the cost of booking the seat  emails to the customer team and they are still refusing they are also refusing to tell me whether or not that the fault was reported prior to me sitting in that seat all they have now offered me is a £ ba voucher which i declined on the basis that if they picked my seats for example i hadnt payed for the seats prior to the  hour check in then a £ voucher would be ok but not when i have spent my own money to select a seat that was broken after all my experiences with ba i will not be using them again very rude and unhelpful staff and i will chose another carrier in the future im actually ashamed that ba treats people the way they do when they are a national airline for great britain,-0.05614285714285715,Negative,"['Customer Service', 'Facilities', 'Staffing Levels']"
"✅ Trip Verified |  London to Istanbul. British Airways Business Class rows comprise of three seats with the middle seat empty. Front rows about 5-7 are considered as Business Class, with very short leg space.  No pillows, no blanket, horrible inflight service, staff were harassing me. No curtesy for business Class check-in while waiting for flights. ",   london to istanbul british airways business class rows comprise of three seats with the middle seat empty front rows about  are considered as business class with very short leg space  no pillows no blanket horrible inflight service staff were harassing me no curtesy for business class checkin while waiting for flights ,-0.22000000000000003,Negative,"['Customer Service', 'Facilities', 'Specific Service Issues']"
Not Verified | London to Manchester. British Airways is probably the worst air company I have ever flown with they took 2 hours to unload the luggage and the flight was delayed by an hour. The staff were no help and frankly rude.,  london to manchester british airways is probably the worst air company i have ever flown with they took  hours to unload the luggage and the flight was delayed by an hour the staff were no help and frankly rude,-0.43333333333333335,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified |  Refund process is non responsive I have been following up on my refund since October, 2021 which is 9 months now. I have contacted the customer service deck and sent mails to [email protected] several times and all they tell me is it’s been processed. British Airways customer service is bad and needs to be worked on. Till today I have not received my refund. I am just wondering what is happening!",   refund process is non responsive i have been following up on my refund since october  which is  months now i have contacted the customer service deck and sent mails to email protected several times and all they tell me is it’s been processed british airways customer service is bad and needs to be worked on till today i have not received my refund i am just wondering what is happening,-0.17499999999999996,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified |  Customer service is non-existent. For over a week customer service number message said to call back in a couple weeks. Nothing we needed to accomplish could be done on BA.com I was flying to Nairobi to bring my sister back after her husband died suddenly, My sister and husband had tickets on the July 18 from Nairobi to JFK. When BA received the death certificate, they cancelled my sister's ticket, not once but twice. It took almost 5 weeks to correct this incompetence. My niece and my wife were on the phone for hours plus hold times. 8 times we were told by the web help number we would get a return call and no one ever called back. The ticket was in premium economy. When I tried to upgrade to be with my broken- hearted sister, the price was $4029.00 plus a $25.00 service fee. Where is the efficiency? Where is the empathy? Where is the decency? In addition to the stress of losing her husband, my sister had to go through totally unnecessary stress of not having a ticket until 7 days before her flight. Also when I made my reservation, i was given a price and within 10 seconds was told there was a $1400.00 increase. British Airways has taken a nosedive in my opinion. Words simply don't convey my very deep frustration and disappointment with the company",   customer service is nonexistent for over a week customer service number message said to call back in a couple weeks nothing we needed to accomplish could be done on bacom i was flying to nairobi to bring my sister back after her husband died suddenly my sister and husband had tickets on the july  from nairobi to jfk when ba received the death certificate they cancelled my sisters ticket not once but twice it took almost  weeks to correct this incompetence my niece and my wife were on the phone for hours plus hold times  times we were told by the web help number we would get a return call and no one ever called back the ticket was in premium economy when i tried to upgrade to be with my broken hearted sister the price was  plus a  service fee where is the efficiency where is the empathy where is the decency in addition to the stress of losing her husband my sister had to go through totally unnecessary stress of not having a ticket until  days before her flight also when i made my reservation i was given a price and within  seconds was told there was a  increase british airways has taken a nosedive in my opinion words simply dont convey my very deep frustration and disappointment with the company,-0.13999999999999999,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified |  Three flights, London to Reykjavik return and Frankfurt to London. Generally the flights were of an acceptable standard, though the seats and legroom are quite tight for a three-hour flight. The cabin crews were efficient and generally friendly. A big plus for BA was informative announcements from the cockpit, often missing on other airlines. Flights operated generally close to the advertised times. But BA was let down by chaotic check-in and boarding procedures. In preparation for each flight the number of check-in staff was one or at most two (in Frankfurt the lone check-in agent was also checking in Business Class passengers). Why are Economy class passengers boarded from the front and not from the back? This was standard across the three flights, but slowed down the boarding process immensely as people seated further back tried to get past forward seated passengers stowing their (enormous) cabin baggage. It would make much more sense to board people at the back first. And to enforce baggage rules so that cabin crew are not wandering up and down the cabin trying to find overhead space for the hapless passengers who boarded last. The small bottle of water and a half-full bag of crisps offered as a snack on a three-hour flight to Iceland was just tokenism and compared badly with what Air France offered on a subsequent short flight to Paris. At Reykjavik there was no departure lounge next to the gate -- passengers had to queue wherever they could in the corridor.",   three flights london to reykjavik return and frankfurt to london generally the flights were of an acceptable standard though the seats and legroom are quite tight for a threehour flight the cabin crews were efficient and generally friendly a big plus for ba was informative announcements from the cockpit often missing on other airlines flights operated generally close to the advertised times but ba was let down by chaotic checkin and boarding procedures in preparation for each flight the number of checkin staff was one or at most two in frankfurt the lone checkin agent was also checking in business class passengers why are economy class passengers boarded from the front and not from the back this was standard across the three flights but slowed down the boarding process immensely as people seated further back tried to get past forward seated passengers stowing their enormous cabin baggage it would make much more sense to board people at the back first and to enforce baggage rules so that cabin crew are not wandering up and down the cabin trying to find overhead space for the hapless passengers who boarded last the small bottle of water and a halffull bag of crisps offered as a snack on a threehour flight to iceland was just tokenism and compared badly with what air france offered on a subsequent short flight to paris at reykjavik there was no departure lounge next to the gate  passengers had to queue wherever they could in the corridor,-0.036042692939244655,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | Washington to London. Our flight was unexpectedly cancelled. My husband spent hours on the phone in the middle of the night to try and rebook our flight. We were told by the customer service representative that we should just cancel our trip (after spending thousands in lodging, tickets, tours, etc). When we finally rebooked we still lost one day, one day of lodging, and tickets to a show. We tried to at least get another day on the end of our trip but no one could help us. No one cared that our family vacation was totally altered and cost us a bunch of money. We are so disappointed and angry with the customer service here!",  washington to london our flight was unexpectedly cancelled my husband spent hours on the phone in the middle of the night to try and rebook our flight we were told by the customer service representative that we should just cancel our trip after spending thousands in lodging tickets tours etc when we finally rebooked we still lost one day one day of lodging and tickets to a show we tried to at least get another day on the end of our trip but no one could help us no one cared that our family vacation was totally altered and cost us a bunch of money we are so disappointed and angry with the customer service here,-0.19375,Negative,"['Customer Service', 'Specific Service Issues']"
"Not Verified |  We left MIA late due to an issue with the provisioning of the plane. We arrived late and so missed our connection at LHR to CDG. At LHR British Airways rebooked us on not 1 but 3 flights to CDG and as such said I never took the flight to CDG and then cancelled my flight back to MIA since I did not take my flight. They did credit my AVIOS for the one flight but said I never took it. Thus I had to book on another airline to return at the last moment. Trying to call BA was a nightmare on hold for over 1 hour, a total of $127 extra on my calling plan only to not be helped as the person did not know what to do so he had us contact duty office who does not handle “flight only” problems feeding us back to the number we just called and we’re unable to be helped. BA cost me $5800 overall. We have flown them for years reaching silver and gold status but never again. They under new leadership have sunk to less than a budget low cost airline in customer service while charging premium rates - don’t be fooled.",   we left mia late due to an issue with the provisioning of the plane we arrived late and so missed our connection at lhr to cdg at lhr british airways rebooked us on not  but  flights to cdg and as such said i never took the flight to cdg and then cancelled my flight back to mia since i did not take my flight they did credit my avios for the one flight but said i never took it thus i had to book on another airline to return at the last moment trying to call ba was a nightmare on hold for over  hour a total of  extra on my calling plan only to not be helped as the person did not know what to do so he had us contact duty office who does not handle “flight only” problems feeding us back to the number we just called and we’re unable to be helped ba cost me  overall we have flown them for years reaching silver and gold status but never again they under new leadership have sunk to less than a budget low cost airline in customer service while charging premium rates  don’t be fooled,-0.06973905723905725,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
