reviews,cleaned_review,sentiment,sentiment_category,categories
"✅ Trip Verified | Extremely sub-par service. Highlights: No online meal selection. Staff pretty much dropped off whatever meal they had and were very rude if a passenger wanted it changed. Last meal was delayed to the last 40 minutes of flight. Plates were literally grabbed away. I had to hand over my unfinished plate that the staff again dropped on me. No apology. No offer of a napkin. I had to scrounge for a piece of paper to clean my jacket. None of the passengers were told to straighten up their seats before meal. Because the seat before me was so tilted, I could barely keep the plate on the tray without things slipping off. Staff walked down with some water and biscuits. This got exhausted just before she got to me. She just looked at me and walked away. Nothing further was offered.",  extremely subpar service highlights no online meal selection staff pretty much dropped off whatever meal they had and were very rude if a passenger wanted it changed last meal was delayed to the last  minutes of flight plates were literally grabbed away i had to hand over my unfinished plate that the staff again dropped on me no apology no offer of a napkin i had to scrounge for a piece of paper to clean my jacket none of the passengers were told to straighten up their seats before meal because the seat before me was so tilted i could barely keep the plate on the tray without things slipping off staff walked down with some water and biscuits this got exhausted just before she got to me she just looked at me and walked away nothing further was offered,-0.025324074074074072,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  British Airways is late, their website is atrocious, and they wouldn't let me check-in until 24 hours before the flight. I have been trying for 6 hours to check in through their website, and/or find a real person to speak with. Customer service had such a thick accent I didn't think they were speaking English. ",   british airways is late their website is atrocious and they wouldnt let me checkin until  hours before the flight i have been trying for  hours to check in through their website andor find a real person to speak with customer service had such a thick accent i didnt think they were speaking english ,-0.15714285714285717,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
✅ Trip Verified | Flew from Amman to London on Nov. 14 2022. Not sure what type of aircraft it was. My Ticket was economy plus. The flight is 5h35m. We received exactly 250ml of water and about 10 potato chips. The seats did not recline and there was no entertainment system. Any other food or drink had to be purchased. So we couldn't even get a warm cup of coffee or teas. It is the third time I have flown with BA recently and was unhappy each time but did not write a review. Will honestly never fly them again if I can help it.,  flew from amman to london on nov   not sure what type of aircraft it was my ticket was economy plus the flight is hm we received exactly ml of water and about  potato chips the seats did not recline and there was no entertainment system any other food or drink had to be purchased so we couldnt even get a warm cup of coffee or teas it is the third time i have flown with ba recently and was unhappy each time but did not write a review will honestly never fly them again if i can help it,-0.065625,Negative,"['Facilities', 'Staffing Levels']"
"✅ Trip Verified |  Check in was a shambles at BWI, just 3 counters open for a very full flight. The bag drop queue was even longer than the regular check-in queue! Boarding was done by zones so that was carried out reasonably well. Once on board, the FAs were fine, not as engaging on my outbound flight to IAD. The aircraft was cramped and the seats in economy were horrible. I was seated in an aisle seat (row F) where there is an entertainment box taking up a third of your legroom. Overall, very cramped seat, poor legroom and awful IFE screens. The meal was mediocre and there was no bar service before the meal this time. On lading, we were served a hot sandwich which had oozing cheese all over the wrapper so it was not pleasant to handle but tasted very good! The plane landed at a remote stand which meant that we had to be bussed to T5 and since it was raining, it was not a nice experience. Overall, I rate this just as a mediocre journey.",   check in was a shambles at bwi just  counters open for a very full flight the bag drop queue was even longer than the regular checkin queue boarding was done by zones so that was carried out reasonably well once on board the fas were fine not as engaging on my outbound flight to iad the aircraft was cramped and the seats in economy were horrible i was seated in an aisle seat row f where there is an entertainment box taking up a third of your legroom overall very cramped seat poor legroom and awful ife screens the meal was mediocre and there was no bar service before the meal this time on lading we were served a hot sandwich which had oozing cheese all over the wrapper so it was not pleasant to handle but tasted very good the plane landed at a remote stand which meant that we had to be bussed to t and since it was raining it was not a nice experience overall i rate this just as a mediocre journey,-0.06675,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  We boarded our flight at Edinburgh to London for our connecting flight to San Francisco on 4th October, there were a lot of Americas heading back to America from Scotland because of the Open Golf at St Andrews. The woman at the counter was rude, I was actually embarrassed to be British at the time. Shouting, snapping at people and just had a real horrible way about her. On the flight from London to San Francisco, prior to the 24 hour check in, I spent £150+ to reserve two seats for our once in a life time holiday to America. Once we boarded, it was evident that the seat I was sitting in was broken. The recliner button was not working and had been pushed into the frame of the arm rest. I asked the flight attendant at the time of there was anything that could be done, but not only was she also rude, but seemed uninterested in that fact that I was going to have to sit for 11 hours on a flight with a seat that wouldn't recline. I eventually got the flight to state that she would report the fault, only to find out that multiple other seats on the economy seating area were also broken. Attitude with British Airways staff has been absolutely horrendous. So, after getting off the flight, I decided to make a complaint to British Airways. Bearing in mind that I had paid £150+ for the privilege of picking a seat. I asked for a refund for the cost of the booking of the seat prior to the 24 hour check in, only to be told no, they don't do refunds. I paid for a product that was broken, met with nothing but rude staff, and they are telling me they can't refund the cost of booking the seat? 4 emails to the customer team and they are still refusing, they are also refusing to tell me whether or not that the fault was reported prior to me sitting in that seat. All they have now offered me is a £50 BA voucher, which I declined on the basis that if they picked my seats (for example I hadn't payed for the seats prior to the 24 hour check in) then a £50 voucher would be ok, but not when I have spent my own money to select a seat that was broken. After all my experiences with BA, I will not be using them again. Very rude and unhelpful staff and I will chose another carrier in the future, im actually ashamed that BA treats people the way they do when they are a national airline for Great Britain.",   we boarded our flight at edinburgh to london for our connecting flight to san francisco on th october there were a lot of americas heading back to america from scotland because of the open golf at st andrews the woman at the counter was rude i was actually embarrassed to be british at the time shouting snapping at people and just had a real horrible way about her on the flight from london to san francisco prior to the  hour check in i spent £ to reserve two seats for our once in a life time holiday to america once we boarded it was evident that the seat i was sitting in was broken the recliner button was not working and had been pushed into the frame of the arm rest i asked the flight attendant at the time of there was anything that could be done but not only was she also rude but seemed uninterested in that fact that i was going to have to sit for  hours on a flight with a seat that wouldnt recline i eventually got the flight to state that she would report the fault only to find out that multiple other seats on the economy seating area were also broken attitude with british airways staff has been absolutely horrendous so after getting off the flight i decided to make a complaint to british airways bearing in mind that i had paid £ for the privilege of picking a seat i asked for a refund for the cost of the booking of the seat prior to the  hour check in only to be told no they dont do refunds i paid for a product that was broken met with nothing but rude staff and they are telling me they cant refund the cost of booking the seat  emails to the customer team and they are still refusing they are also refusing to tell me whether or not that the fault was reported prior to me sitting in that seat all they have now offered me is a £ ba voucher which i declined on the basis that if they picked my seats for example i hadnt payed for the seats prior to the  hour check in then a £ voucher would be ok but not when i have spent my own money to select a seat that was broken after all my experiences with ba i will not be using them again very rude and unhelpful staff and i will chose another carrier in the future im actually ashamed that ba treats people the way they do when they are a national airline for great britain,-0.05614285714285715,Negative,"['Customer Service', 'Facilities', 'Staffing Levels']"
"Not Verified |  This review is for BA booking system not a flight . Today I clicked wrong date on line, my mistake and expect to pay a fee. I then go to “cancel booking” and click on the option to not receive a voucher, immediately I received a response saying my voucher is on its way. I call them and speak to a gentleman who continuously spoke over me and would not listen to my concerns and eventually I give up and want to book a new flight, obviously at a much higher price but using the voucher I didn’t want. However to my surprise I am unable to use this voucher because they can’t tell me what it is until I receive it at a point in the future that they can’t say when. So they now have my money and I have to re-book at full cost. In the end in order to get me off the phone they hung up.",   this review is for ba booking system not a flight  today i clicked wrong date on line my mistake and expect to pay a fee i then go to “cancel booking” and click on the option to not receive a voucher immediately i received a response saying my voucher is on its way i call them and speak to a gentleman who continuously spoke over me and would not listen to my concerns and eventually i give up and want to book a new flight obviously at a much higher price but using the voucher i didn’t want however to my surprise i am unable to use this voucher because they can’t tell me what it is until i receive it at a point in the future that they can’t say when so they now have my money and i have to rebook at full cost in the end in order to get me off the phone they hung up,-0.043939393939393945,Negative,['Staffing Levels']
"✅ Trip Verified |  Three flights, London to Reykjavik return and Frankfurt to London. Generally the flights were of an acceptable standard, though the seats and legroom are quite tight for a three-hour flight. The cabin crews were efficient and generally friendly. A big plus for BA was informative announcements from the cockpit, often missing on other airlines. Flights operated generally close to the advertised times. But BA was let down by chaotic check-in and boarding procedures. In preparation for each flight the number of check-in staff was one or at most two (in Frankfurt the lone check-in agent was also checking in Business Class passengers). Why are Economy class passengers boarded from the front and not from the back? This was standard across the three flights, but slowed down the boarding process immensely as people seated further back tried to get past forward seated passengers stowing their (enormous) cabin baggage. It would make much more sense to board people at the back first. And to enforce baggage rules so that cabin crew are not wandering up and down the cabin trying to find overhead space for the hapless passengers who boarded last. The small bottle of water and a half-full bag of crisps offered as a snack on a three-hour flight to Iceland was just tokenism and compared badly with what Air France offered on a subsequent short flight to Paris. At Reykjavik there was no departure lounge next to the gate -- passengers had to queue wherever they could in the corridor.",   three flights london to reykjavik return and frankfurt to london generally the flights were of an acceptable standard though the seats and legroom are quite tight for a threehour flight the cabin crews were efficient and generally friendly a big plus for ba was informative announcements from the cockpit often missing on other airlines flights operated generally close to the advertised times but ba was let down by chaotic checkin and boarding procedures in preparation for each flight the number of checkin staff was one or at most two in frankfurt the lone checkin agent was also checking in business class passengers why are economy class passengers boarded from the front and not from the back this was standard across the three flights but slowed down the boarding process immensely as people seated further back tried to get past forward seated passengers stowing their enormous cabin baggage it would make much more sense to board people at the back first and to enforce baggage rules so that cabin crew are not wandering up and down the cabin trying to find overhead space for the hapless passengers who boarded last the small bottle of water and a halffull bag of crisps offered as a snack on a threehour flight to iceland was just tokenism and compared badly with what air france offered on a subsequent short flight to paris at reykjavik there was no departure lounge next to the gate  passengers had to queue wherever they could in the corridor,-0.036042692939244655,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified |  We left MIA late due to an issue with the provisioning of the plane. We arrived late and so missed our connection at LHR to CDG. At LHR British Airways rebooked us on not 1 but 3 flights to CDG and as such said I never took the flight to CDG and then cancelled my flight back to MIA since I did not take my flight. They did credit my AVIOS for the one flight but said I never took it. Thus I had to book on another airline to return at the last moment. Trying to call BA was a nightmare on hold for over 1 hour, a total of $127 extra on my calling plan only to not be helped as the person did not know what to do so he had us contact duty office who does not handle “flight only” problems feeding us back to the number we just called and we’re unable to be helped. BA cost me $5800 overall. We have flown them for years reaching silver and gold status but never again. They under new leadership have sunk to less than a budget low cost airline in customer service while charging premium rates - don’t be fooled.",   we left mia late due to an issue with the provisioning of the plane we arrived late and so missed our connection at lhr to cdg at lhr british airways rebooked us on not  but  flights to cdg and as such said i never took the flight to cdg and then cancelled my flight back to mia since i did not take my flight they did credit my avios for the one flight but said i never took it thus i had to book on another airline to return at the last moment trying to call ba was a nightmare on hold for over  hour a total of  extra on my calling plan only to not be helped as the person did not know what to do so he had us contact duty office who does not handle “flight only” problems feeding us back to the number we just called and we’re unable to be helped ba cost me  overall we have flown them for years reaching silver and gold status but never again they under new leadership have sunk to less than a budget low cost airline in customer service while charging premium rates  don’t be fooled,-0.06973905723905725,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  This a new route which BA introduced at the beginning of June after several years of Covid related delays. The business class experience was I fear typical of the nickel & dime policies introduced by the airline over the past decade. Plus - helpful and friendly FA. Minuses - The cabin was fairly cramped with six seats across. Each pod had surprisingly little room with only very limited storage space. It was hard to adjust the seat, particularly getting it to lie flat - even the FA found it difficult. The in-flight entertainment was very limited with a poor choice of films, TV programmes and music. The food choice and quality was poor - one of the three mains was unavailable and my pea and mushroom risotto was almost inedible: the cheese selection was also poor. I don't know what the business class offerings from BA's rivals flying similar routes are like, but the experience does not match up to that provided by Singapore Airlines on their flights to the Far East and Australasia.",   this a new route which ba introduced at the beginning of june after several years of covid related delays the business class experience was i fear typical of the nickel  dime policies introduced by the airline over the past decade plus  helpful and friendly fa minuses  the cabin was fairly cramped with six seats across each pod had surprisingly little room with only very limited storage space it was hard to adjust the seat particularly getting it to lie flat  even the fa found it difficult the inflight entertainment was very limited with a poor choice of films tv programmes and music the food choice and quality was poor  one of the three mains was unavailable and my pea and mushroom risotto was almost inedible the cheese selection was also poor i dont know what the business class offerings from bas rivals flying similar routes are like but the experience does not match up to that provided by singapore airlines on their flights to the far east and australasia,-0.0664258658008658,Negative,"['Customer Service', 'Facilities', 'Staffing Levels']"
"✅ Trip Verified |  Worst airline experience ever. Flew 7 people business class. Check in was a disaster. The claimed I had “exchanged” tickets. After 1.5 hours at the ticket counter we were given boarding passes. We were group 1 but the delay caused us to board much later. The connecting flight was cancelled leading to a day long layover with 4 children including an infant. The ultimate connecting flight was also 2 hours late. Then they lost our luggage, 4 days later they still don't have our luggage. Calling the helpline for lost luggage results in a 30 minute to 1 hour hold after which you are disconnected without speaking to anyone. This airline is a complete disaster, please do not fly them. ",   worst airline experience ever flew  people business class check in was a disaster the claimed i had “exchanged” tickets after  hours at the ticket counter we were given boarding passes we were group  but the delay caused us to board much later the connecting flight was cancelled leading to a day long layover with  children including an infant the ultimate connecting flight was also  hours late then they lost our luggage  days later they still dont have our luggage calling the helpline for lost luggage results in a  minute to  hour hold after which you are disconnected without speaking to anyone this airline is a complete disaster please do not fly them ,-0.20625,Negative,"['Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Check in easy at BGI due to us checking flightradar24 and finding the flight was delayed by nearly 2 hours, no notification from the airlines so other passengers arrived earlier. Easy boarding in sequence numbers. Seat is a joke for 8 hour flight, no leg room on isle seat of 4, the seat in front frame blocks you stretching your legs and once the passenger in front reclines its even worse. Food is mediocre with poor choice and all of the drink choices had run out before the stewardess had arrived to my seat (only choice Coca-Cola, water or red wine. The connecting flight from LHR - MAN was cancelled with no contact from the airline, I only found out trying to book a seat on the return legs, with no alternative flight provided. We had to privately book a taxi from LHR to Manchester for 4 persons as this worked out cheaper than the train. The outbound flight was also a farce, no mention of Terminal change at LHR from 5 to 3, so quick turnaround changing terminals was chaotic and stressful for older relatives travelling with us. Overall shocking from British Airways and can guarantee I will never use them again.",   check in easy at bgi due to us checking flightradar and finding the flight was delayed by nearly  hours no notification from the airlines so other passengers arrived earlier easy boarding in sequence numbers seat is a joke for  hour flight no leg room on isle seat of  the seat in front frame blocks you stretching your legs and once the passenger in front reclines its even worse food is mediocre with poor choice and all of the drink choices had run out before the stewardess had arrived to my seat only choice cocacola water or red wine the connecting flight from lhr  man was cancelled with no contact from the airline i only found out trying to book a seat on the return legs with no alternative flight provided we had to privately book a taxi from lhr to manchester for  persons as this worked out cheaper than the train the outbound flight was also a farce no mention of terminal change at lhr from  to  so quick turnaround changing terminals was chaotic and stressful for older relatives travelling with us overall shocking from british airways and can guarantee i will never use them again,-0.0780701754385965,Negative,"['Facilities', 'Staffing Levels']"
✅ Trip Verified |  We arrived 3 and half hours before our flight the queues to BA was terrible. The airport security lines were not managed well. The gate was closing as we arrived after jogging to the gate (with asthma). It was by far the worst travelling experience i have ever had that i have experienced. All the airlines should put out a warning that you should arrive at least 4 hours before to have an enjoyable experience. Amsterdam is the worst airport I have experienced. ,   we arrived  and half hours before our flight the queues to ba was terrible the airport security lines were not managed well the gate was closing as we arrived after jogging to the gate with asthma it was by far the worst travelling experience i have ever had that i have experienced all the airlines should put out a warning that you should arrive at least  hours before to have an enjoyable experience amsterdam is the worst airport i have experienced ,-0.14074074074074072,Negative,['Staffing Levels']
"✅ Trip Verified |  BA says that tickets are flexible and cancellation is free within 24 hrs. That reality is an absolutely miserable alternative. 8 hours after booking, I need to change my flight. I assume I will get a refund like their site says I will - that was apparently a lie. They actually give me a voucher. To request the voucher I have to sign away that I agree to the voucher despite not knowing how much money they will refund me and I might not get it for a week.  I am panicked so I try calling them. Of course, calling them does nothing. The hotline says that they are too busy. This happens again and again. So, I give up, submit the request online despite no guarantee of amount or timing. Luckily it shows up quickly, and I rebook. Then I need to change my booking again. I go to request a voucher again. This time the voucher code doesn't work on the website when I enter it. So here I am needing to rebook with a useless voucher. Finally I call the executive class phone line (which I am not a member of) and then eventually pick up and agree to help me. They do some thing on their back end and tell me that they will send the information to their booking department who will contact me in 72 hours.",   ba says that tickets are flexible and cancellation is free within  hrs that reality is an absolutely miserable alternative  hours after booking i need to change my flight i assume i will get a refund like their site says i will  that was apparently a lie they actually give me a voucher to request the voucher i have to sign away that i agree to the voucher despite not knowing how much money they will refund me and i might not get it for a week  i am panicked so i try calling them of course calling them does nothing the hotline says that they are too busy this happens again and again so i give up submit the request online despite no guarantee of amount or timing luckily it shows up quickly and i rebook then i need to change my booking again i go to request a voucher again this time the voucher code doesnt work on the website when i enter it so here i am needing to rebook with a useless voucher finally i call the executive class phone line which i am not a member of and then eventually pick up and agree to help me they do some thing on their back end and tell me that they will send the information to their booking department who will contact me in  hours,-0.007575757575757569,Negative,['Staffing Levels']
"Not Verified | Basel to Johannesburg via London. Cancelled connection flight: confusing UI, still shows cancelled booking in my bookings, never sent a confirmation email for new flights.  Cant check-in. Could check-in online or via the app. Customer service is non-existent. Busy line, after 45min still no one there to help me check in.",  basel to johannesburg via london cancelled connection flight confusing ui still shows cancelled booking in my bookings never sent a confirmation email for new flights  cant checkin could checkin online or via the app customer service is nonexistent busy line after min still no one there to help me check in,-0.02121212121212121,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified |  On my flight from LAX to LHR I paid to pick my seat for my flight back to LAX. I saw the $116 come out of my account the next day. As I’m adding in my booking the day before my flight, the website tells me I no longer have a booked seat and the seat I paid for has been sold to someone else. I spent an hour trying to find a way to contact their customer service and at first was told to DM the airline on Twitter which I find extremely inappropriate but I still reached out anyway because I was unable to find another way to contact them. On Twitter, I was told they were looking for an agent to help me and they never ended up responding. They just left my message unread. After about 6 hours of waiting for a Twitter DM back I ended up being able to find a chat line on their website. While talking to the agent on the chat line she informed me that they sold my seat to another customer and that she would book me a new seat, however she was unable to tell me where the seat was or how many people were in my row. After a frustrating conversation she was able to book me my original seat. Soon after I tried to pull up my booking in the British Airways app and was unable to find it. I would enter the booking reference and the site would say it was a success and the booking would show up once I refreshed the page but it did not. I continued to try and add the booking and the app would do the same thing every time, say it was a success then never add the booking. I’m not able to find the chat line again and I will not DM a company on Twitter with my support issues again. I’m extremely frustrated.",   on my flight from lax to lhr i paid to pick my seat for my flight back to lax i saw the  come out of my account the next day as i’m adding in my booking the day before my flight the website tells me i no longer have a booked seat and the seat i paid for has been sold to someone else i spent an hour trying to find a way to contact their customer service and at first was told to dm the airline on twitter which i find extremely inappropriate but i still reached out anyway because i was unable to find another way to contact them on twitter i was told they were looking for an agent to help me and they never ended up responding they just left my message unread after about  hours of waiting for a twitter dm back i ended up being able to find a chat line on their website while talking to the agent on the chat line she informed me that they sold my seat to another customer and that she would book me a new seat however she was unable to tell me where the seat was or how many people were in my row after a frustrating conversation she was able to book me my original seat soon after i tried to pull up my booking in the british airways app and was unable to find it i would enter the booking reference and the site would say it was a success and the booking would show up once i refreshed the page but it did not i continued to try and add the booking and the app would do the same thing every time say it was a success then never add the booking i’m not able to find the chat line again and i will not dm a company on twitter with my support issues again i’m extremely frustrated,-0.004940711462450589,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  I booked a flight to London and paid, months in advance, to upgrade my seat to an isle side exit row (front of the cabin + more legroom). Upon check-in, my expensive upgrade had been given away to someone else, and I was left to choose a miserable middle seat near the toilet. I spent an entire afternoon calling customer service. If my call went through at all (the automated system simply hangs up when it decides they are too busy) I was placed on indefinite hold, replete with elevator music and an insincere guarantee that my call mattered. I was greeted by someone with a heavy accent, over a very low quality, hard to hear line (I am 32 and not deaf). Sometimes, they would purposely hang up before I said anything. Other times, they would purposely hang up after I stated my plight. IF I managed to persist through all of that, for hours on end, they would hang up purposely after ""needing"" to put me on hold once more to ""speak with their supervisor."" In the end, BA managed to swindle me for hundreds of dollars, and I booked with another airline on principle. ",   i booked a flight to london and paid months in advance to upgrade my seat to an isle side exit row front of the cabin  more legroom upon checkin my expensive upgrade had been given away to someone else and i was left to choose a miserable middle seat near the toilet i spent an entire afternoon calling customer service if my call went through at all the automated system simply hangs up when it decides they are too busy i was placed on indefinite hold replete with elevator music and an insincere guarantee that my call mattered i was greeted by someone with a heavy accent over a very low quality hard to hear line i am  and not deaf sometimes they would purposely hang up before i said anything other times they would purposely hang up after i stated my plight if i managed to persist through all of that for hours on end they would hang up purposely after needing to put me on hold once more to speak with their supervisor in the end ba managed to swindle me for hundreds of dollars and i booked with another airline on principle ,-0.06562500000000002,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified |  We are on our way home after a 3 week holiday in the UK and have had all 4 flights with British Airways. Our 2 internal flights between London and Edinburgh were great due to the friendly staff and there were no complications, however, the 2 long haul flights have been a nightmare. Our initial flight from Cape Town to Heathrow was a full flight, the staff seemed very overwhelmed, they ran out of certain food and drinks and as we were in economy right at the back we got the ""leftovers"", my entertainment system was also not working. We are about to board the return flight from Heathrow to Cape Town and the check in process was horrific. I had booked through Expedia and somehow my return flight did not have a checked in bag allowance which I didn't realise until we checked in. I ended up having to pay an additional £85 for my bag, after being told to try do it under manage my booking on the app which was not possible and I also spent 20 minutes on hold trying to get through to the BA customer service number with no luck. We asked to speak to someone is person in terminal 5 and were told that they have no customer service desk in the main BA terminal.  Overall it took us about 2 hours to get me checked in after speaking to about 6 different staff members, none of which could help me. There was also a discrepancy with the baggage allowance as my friend I am traveling with was allowed 26kg and after paying to add my bag I was told it was overweight as I was only allowed 23kg and the bag was 24kg. Compared to having flown with other airlines I will never fly with BA again, the level of service is shocking compared to what you would expect.",   we are on our way home after a  week holiday in the uk and have had all  flights with british airways our  internal flights between london and edinburgh were great due to the friendly staff and there were no complications however the  long haul flights have been a nightmare our initial flight from cape town to heathrow was a full flight the staff seemed very overwhelmed they ran out of certain food and drinks and as we were in economy right at the back we got the leftovers my entertainment system was also not working we are about to board the return flight from heathrow to cape town and the check in process was horrific i had booked through expedia and somehow my return flight did not have a checked in bag allowance which i didnt realise until we checked in i ended up having to pay an additional £ for my bag after being told to try do it under manage my booking on the app which was not possible and i also spent  minutes on hold trying to get through to the ba customer service number with no luck we asked to speak to someone is person in terminal  and were told that they have no customer service desk in the main ba terminal  overall it took us about  hours to get me checked in after speaking to about  different staff members none of which could help me there was also a discrepancy with the baggage allowance as my friend i am traveling with was allowed kg and after paying to add my bag i was told it was overweight as i was only allowed kg and the bag was kg compared to having flown with other airlines i will never fly with ba again the level of service is shocking compared to what you would expect,-0.01856060606060607,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  I have always chosen to not make a big deal of the poor service, delays, dirty aircraft, over packed lounges, cabin crew etc experienced over the years but have lost all patience with this airline. Having paid almost £1K extra to change our return flight for the family, to get a flight at a specific time, BA cancelled this and placed us on another flight almost 10 hours later. There was no option to get any of the other available flights. The business class lounge at LHR was packed with hardly any space to move. The aircraft was filthy with food wrapping papers on my seat and floor. The seats were uncomfortable. Food for business class passengers included bread rolls passed in a basket. The poor level of hygiene, overcrowding, delays, cancellations makes this the worst airline I have had to endure. ",   i have always chosen to not make a big deal of the poor service delays dirty aircraft over packed lounges cabin crew etc experienced over the years but have lost all patience with this airline having paid almost £k extra to change our return flight for the family to get a flight at a specific time ba cancelled this and placed us on another flight almost  hours later there was no option to get any of the other available flights the business class lounge at lhr was packed with hardly any space to move the aircraft was filthy with food wrapping papers on my seat and floor the seats were uncomfortable food for business class passengers included bread rolls passed in a basket the poor level of hygiene overcrowding delays cancellations makes this the worst airline i have had to endure ,-0.20833333333333331,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | Business lounge was closed at Pisa airport which was probably beyond the control of British Airways but as it had been closed since January the least British Airways could have done would have issued their customers who paid for this service vouchers to be used at the airport, I complained about this to BA and as compensation they said they would credit my account with 10000 Avios points which I felt was an adequate compensation and at that point felt BA had handled the situation in a prompt and professional manner. However that was seven weeks ago and no Avios points have been added to my account, I have called their call centre multiple times at one point being put on hold for an hour to put through to the right department, when the phone was answered I was told it was the wrong department and to phone a number which was read out to me which was the same number I was calling! This scenario has replayed itself probably about twenty times now, it is clear that BA have no intention of resolving this and are just making their customer go round in circles before they give up, This airline is absolutely appalling in the way it treats its customers.",  business lounge was closed at pisa airport which was probably beyond the control of british airways but as it had been closed since january the least british airways could have done would have issued their customers who paid for this service vouchers to be used at the airport i complained about this to ba and as compensation they said they would credit my account with  avios points which i felt was an adequate compensation and at that point felt ba had handled the situation in a prompt and professional manner however that was seven weeks ago and no avios points have been added to my account i have called their call centre multiple times at one point being put on hold for an hour to put through to the right department when the phone was answered i was told it was the wrong department and to phone a number which was read out to me which was the same number i was calling this scenario has replayed itself probably about twenty times now it is clear that ba have no intention of resolving this and are just making their customer go round in circles before they give up this airline is absolutely appalling in the way it treats its customers,-0.06873015873015872,Negative,"['Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  We booked a business class flight with Qantas from Melbourne to Glasgow via London. As Qantas fly to Heathrow, British Airways is their partner airline so we were automatically booked on BA from Heathrow to Glasgow. We booked this flight in October however 2 days before we were due to leave, we received an email from British Airways, advising that our flight from Heathrow to Glasgow has been cancelled. To help us out the email said, they had however booked us on another flight leaving from London City Airport, which is 26 miles from Heathrow Airport and the flight is going to Edinburgh, not Glasgow. Not sure how we were supposed to get from Glasgow, additionally it is in economy, not business class even though we had booked business class originally. We booked this as one connecting flight so British Airways know that we have just travelled 22 hours from Australia. There was no mention in the email about compensation for the change of class or additional travel costs in getting to another airport, nothing about possibly not accepting the flight given it was obviously never going to work for us and no contact details for British Airways. They also sent the email on Good Friday so even when I did eventually find a contact number, their office was closed. I have never experienced such terrible customer service with any airline I have ever flow on and I can guarantee I will never fly British Airways again. ",   we booked a business class flight with qantas from melbourne to glasgow via london as qantas fly to heathrow british airways is their partner airline so we were automatically booked on ba from heathrow to glasgow we booked this flight in october however  days before we were due to leave we received an email from british airways advising that our flight from heathrow to glasgow has been cancelled to help us out the email said they had however booked us on another flight leaving from london city airport which is  miles from heathrow airport and the flight is going to edinburgh not glasgow not sure how we were supposed to get from glasgow additionally it is in economy not business class even though we had booked business class originally we booked this as one connecting flight so british airways know that we have just travelled  hours from australia there was no mention in the email about compensation for the change of class or additional travel costs in getting to another airport nothing about possibly not accepting the flight given it was obviously never going to work for us and no contact details for british airways they also sent the email on good friday so even when i did eventually find a contact number their office was closed i have never experienced such terrible customer service with any airline i have ever flow on and i can guarantee i will never fly british airways again ,-0.02352941176470589,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
✅ Trip Verified |  British Airways is the most terrible airline I’ve ever dealt with. They have caused our family extreme stress and disappointment - we have tried for a week now to speak to someone as we can’t make the changes online. They hang up on you every time you call them - we have been driven to despair by their treatment of their customers. I have no choice but to cancel our chance of a life time trip we’d booked with our 2 18 year old boys as they were flying with another airline and would have been alone in Japan as BA just cancelled our trip and we cannot rebook online as the trip was booked with avios and companion vouchers.,   british airways is the most terrible airline i’ve ever dealt with they have caused our family extreme stress and disappointment  we have tried for a week now to speak to someone as we can’t make the changes online they hang up on you every time you call them  we have been driven to despair by their treatment of their customers i have no choice but to cancel our chance of a life time trip we’d booked with our   year old boys as they were flying with another airline and would have been alone in japan as ba just cancelled our trip and we cannot rebook online as the trip was booked with avios and companion vouchers,-0.1875,Negative,['Staffing Levels']
